title,link,original,sale,discount,currency,date,time
Battleship Bishojo,https://store.steampowered.com/app/614560/Battleship_Bishojo/?snr=1_7_7_2300_150_51,13.99,6.99,50,CDN,2020-04-27,23:34
Ladies Orders,https://store.steampowered.com/app/1141380/Ladies_Orders/?snr=1_7_7_2300_150_51,4.65,1.39,70,CDN,2020-04-27,23:34
Shopkeeper Simulator VR,https://store.steampowered.com/app/837240/Shopkeeper_Simulator_VR/?snr=1_7_7_2300_150_51,6.69,3.34,50,CDN,2020-04-27,23:34
Dragon Slayer,https://store.steampowered.com/app/1151770/Dragon_Slayer/?snr=1_7_7_2300_150_51,5.69,1.70,70,CDN,2020-04-27,23:34
Ocean Wonder VR,https://store.steampowered.com/app/844820/Ocean_Wonder_VR/?snr=1_7_7_2300_150_51,11.49,3.44,70,CDN,2020-04-27,23:34
Supaplex HARD,https://store.steampowered.com/app/894570/Supaplex_HARD/?snr=1_7_7_2300_150_51,11.49,3.44,70,CDN,2020-04-27,23:34
XEYYEX,https://store.steampowered.com/app/1085990/XEYYEX/?snr=1_7_7_2300_150_51,4.65,1.39,70,CDN,2020-04-27,23:34
Caveman Chuck,https://store.steampowered.com/app/922650/Caveman_Chuck/?snr=1_7_7_2300_150_51,3.39,1.01,70,CDN,2020-04-27,23:34
A.I. Space Corps,https://store.steampowered.com/app/423180/AI_Space_Corps/?snr=1_7_7_2300_150_51,5.49,1.64,70,CDN,2020-04-27,23:34
Dark Tower,https://store.steampowered.com/app/606060/Dark_Tower/?snr=1_7_7_2300_150_51,3.29,0.98,70,CDN,2020-04-27,23:34
Inside Grass,https://store.steampowered.com/app/943040/Inside_Grass/?snr=1_7_7_2300_150_51,5.69,1.70,70,CDN,2020-04-27,23:34
Magic Nations,https://store.steampowered.com/app/773530/Magic_Nations/?snr=1_7_7_2300_150_51,11.49,3.44,70,CDN,2020-04-27,23:34
Haunted Hotel: Stay in the Light,https://store.steampowered.com/app/660170/Haunted_Hotel_Stay_in_the_Light/?snr=1_7_7_2300_150_51,6.49,1.94,70,CDN,2020-04-27,23:34
Edgar,https://store.steampowered.com/app/455640/Edgar/?snr=1_7_7_2300_150_52,5.49,1.37,75,CDN,2020-04-27,23:34
HATCHICK,https://store.steampowered.com/app/677190/HATCHICK/?snr=1_7_7_2300_150_52,17.49,4.37,75,CDN,2020-04-27,23:34
Footy Ball Tournament 2018,https://store.steampowered.com/app/862190/Footy_Ball_Tournament_2018/?snr=1_7_7_2300_150_52,5.69,1.42,75,CDN,2020-04-27,23:34
Frank & the TimeTwister Machine,https://store.steampowered.com/app/1062470/Frank__the_TimeTwister_Machine/?snr=1_7_7_2300_150_52,11.49,2.87,75,CDN,2020-04-27,23:34
Qubes,https://store.steampowered.com/app/1029790/Qubes/?snr=1_7_7_2300_150_52,5.69,1.42,75,CDN,2020-04-27,23:34
Limouzik,https://store.steampowered.com/app/864760/Limouzik/?snr=1_7_7_2300_150_52,22.79,5.69,75,CDN,2020-04-27,23:34
Frigus İnferos,https://store.steampowered.com/app/1013630/Frigus_nferos/?snr=1_7_7_2300_150_52,11.49,2.87,75,CDN,2020-04-27,23:34
Auto Factory,https://store.steampowered.com/app/1143170/Auto_Factory/?snr=1_7_7_2300_150_52,6.69,1.67,75,CDN,2020-04-27,23:34
Second Dimension RetroPak Vol. 1,https://store.steampowered.com/app/1137930/Second_Dimension_RetroPak_Vol_1/?snr=1_7_7_2300_150_52,22.79,5.69,75,CDN,2020-04-27,23:34
Wingsuit: Gudvangen,https://store.steampowered.com/app/1083260/Wingsuit_Gudvangen/?snr=1_7_7_2300_150_52,8.99,2.24,75,CDN,2020-04-27,23:34
SECTOR 40: The Soviet Legacy,https://store.steampowered.com/app/1260250/SECTOR_40_The_Soviet_Legacy/?snr=1_7_7_2300_150_52,20.49,6.14,70,CDN,2020-04-27,23:34
Everybody Loves Skeletons,https://store.steampowered.com/app/1100210/Everybody_Loves_Skeletons/?snr=1_7_7_2300_150_52,6.69,2.27,66,CDN,2020-04-27,23:34
Farming Giant,https://store.steampowered.com/app/259910/Farming_Giant/?snr=1_7_7_2300_150_52,2.29,1.14,50,CDN,2020-04-27,23:34
Slime Adventure 2,https://store.steampowered.com/app/1060380/Slime_Adventure_2/?snr=1_7_7_2300_150_52,2.29,0.59,74,CDN,2020-04-27,23:34
Project:surviving,https://store.steampowered.com/app/608830/Projectsurviving/?snr=1_7_7_2300_150_52,1.19,0.59,50,CDN,2020-04-27,23:34
Kings,https://store.steampowered.com/app/903740/Kings/?snr=1_7_7_2300_150_52,1.19,0.59,50,CDN,2020-04-27,23:34
Project of the Developer,https://store.steampowered.com/app/601340/Project_of_the_Developer/?snr=1_7_7_2300_150_52,1.19,0.59,50,CDN,2020-04-27,23:34
Tengutana,https://store.steampowered.com/app/630070/Tengutana/?snr=1_7_7_2300_150_52,4.65,1.58,66,CDN,2020-04-27,23:34
Nebulas Lasso,https://store.steampowered.com/app/1086980/Nebulas_Lasso/?snr=1_7_7_2300_150_52,28.99,11.59,60,CDN,2020-04-27,23:34
Asteroid Deflector XL,https://store.steampowered.com/app/818830/Asteroid_Deflector_XL/?snr=1_7_7_2300_150_52,3.39,1.11,67,CDN,2020-04-27,23:34
Steel Eagle,https://store.steampowered.com/app/733750/Steel_Eagle/?snr=1_7_7_2300_150_52,3.39,1.11,67,CDN,2020-04-27,23:34
Monster Capture King,https://store.steampowered.com/app/1206660/Monster_Capture_King/?snr=1_7_7_2300_150_52,3.39,1.15,66,CDN,2020-04-27,23:34
Satanist,https://store.steampowered.com/app/480780/Satanist/?snr=1_7_7_2300_150_52,1.09,0.59,46,CDN,2020-04-27,23:34
EggTime 2,https://store.steampowered.com/app/630080/EggTime_2/?snr=1_7_7_2300_150_52,7.99,2.71,66,CDN,2020-04-27,23:34
Mahjong Secrets,https://store.steampowered.com/app/947400/Mahjong_Secrets/?snr=1_7_7_2300_150_52,6.69,2.60,61,CDN,2020-04-27,23:34
Tactics: Bludgeons Blessing,https://store.steampowered.com/app/517500/Tactics_Bludgeons_Blessing/?snr=1_7_7_2300_150_53,22.79,6.83,70,CDN,2020-04-27,23:34
dsync,https://store.steampowered.com/app/743100/dsync/?snr=1_7_7_2300_150_53,11.49,3.44,70,CDN,2020-04-27,23:34
Boundary VR,https://store.steampowered.com/app/1004180/Boundary_VR/?snr=1_7_7_2300_150_53,8.99,2.69,70,CDN,2020-04-27,23:34
Open Ocean,https://store.steampowered.com/app/1071640/Open_Ocean/?snr=1_7_7_2300_150_53,2.29,0.68,70,CDN,2020-04-27,23:34
Fields XY,https://store.steampowered.com/app/552900/Fields_XY/?snr=1_7_7_2300_150_53,4.65,1.39,70,CDN,2020-04-27,23:34
Mars Troopers - 生化奇兵2019,https://store.steampowered.com/app/890680/Mars_Troopers__2019/?snr=1_7_7_2300_150_53,6.69,2.00,70,CDN,2020-04-27,23:34
Parallel Catastrophes Chronicles,https://store.steampowered.com/app/1240490/Parallel_Catastrophes_Chronicles/?snr=1_7_7_2300_150_53,33.99,10.19,70,CDN,2020-04-27,23:34
Deep Space Shooter,https://store.steampowered.com/app/972280/Deep_Space_Shooter/?snr=1_7_7_2300_150_53,2.29,0.87,62,CDN,2020-04-27,23:34
Dusty Raging Fist,https://store.steampowered.com/app/570820/Dusty_Raging_Fist/?snr=1_7_7_2300_150_53,11.49,5.17,55,CDN,2020-04-27,23:34
Incoming Evil,https://store.steampowered.com/app/926210/Incoming_Evil/?snr=1_7_7_2300_150_53,2.29,0.87,62,CDN,2020-04-27,23:34
Bang Bang Fruit,https://store.steampowered.com/app/587810/Bang_Bang_Fruit/?snr=1_7_7_2300_150_53,1.17,0.59,50,CDN,2020-04-27,23:34
Bang Bang Fruit 2,https://store.steampowered.com/app/703920/Bang_Bang_Fruit_2/?snr=1_7_7_2300_150_53,1.17,0.59,50,CDN,2020-04-27,23:34
Race & Destroy,https://store.steampowered.com/app/466210/Race__Destroy/?snr=1_7_7_2300_150_53,11.49,5.74,50,CDN,2020-04-27,23:34
Twin Sector,https://store.steampowered.com/app/27900/Twin_Sector/?snr=1_7_7_2300_150_53,5.49,2.74,50,CDN,2020-04-27,23:34
Bullet Beat: Musical Shoot'em up,https://store.steampowered.com/app/1180620/Bullet_Beat_Musical_Shootem_up/?snr=1_7_7_2300_150_53,3.39,1.35,60,CDN,2020-04-27,23:34
Fairytale Solitaire. Witch Charms,https://store.steampowered.com/app/1164310/Fairytale_Solitaire_Witch_Charms/?snr=1_7_7_2300_150_53,5.69,2.27,60,CDN,2020-04-27,23:34
Bacillus,https://store.steampowered.com/app/1104590/Bacillus/?snr=1_7_7_2300_150_53,2.29,0.87,62,CDN,2020-04-27,23:34
Crisis of the Middle Ages,https://store.steampowered.com/app/1081260/Crisis_of_the_Middle_Ages/?snr=1_7_7_2300_150_53,2.29,0.87,62,CDN,2020-04-27,23:34
The Searchers of Legends : Origin,https://store.steampowered.com/app/1107490/The_Searchers_of_Legends__Origin/?snr=1_7_7_2300_150_53,4.65,1.81,61,CDN,2020-04-27,23:34
Fables of Talumos,https://store.steampowered.com/app/1085570/Fables_of_Talumos/?snr=1_7_7_2300_150_53,10.29,4.11,60,CDN,2020-04-27,23:34
Epic Adventures: Cursed Onboard,https://store.steampowered.com/app/1056080/Epic_Adventures_Cursed_Onboard/?snr=1_7_7_2300_150_53,4.50,1.80,60,CDN,2020-04-27,23:34
12 HOURS 2,https://store.steampowered.com/app/1126840/12_HOURS_2/?snr=1_7_7_2300_150_53,4.65,1.81,61,CDN,2020-04-27,23:34
PsycoCat,https://store.steampowered.com/app/1088960/PsycoCat/?snr=1_7_7_2300_150_53,1.19,1.07,10,CDN,2020-04-27,23:34
DREAM GIRLS VR,https://store.steampowered.com/app/974670/DREAM_GIRLS_VR/?snr=1_7_7_2300_150_53,13.49,5.39,60,CDN,2020-04-27,23:34
Car Transporter 2013,https://store.steampowered.com/app/969940/Car_Transporter_2013/?snr=1_7_7_2300_150_53,8.99,3.59,60,CDN,2020-04-27,23:34
Marginal act,https://store.steampowered.com/app/823330/Marginal_act/?snr=1_7_7_2300_150_54,2.29,0.91,60,CDN,2020-04-27,23:34
S-COPTER: Trials of Quick Fingers and Logic,https://store.steampowered.com/app/596260/SCOPTER_Trials_of_Quick_Fingers_and_Logic/?snr=1_7_7_2300_150_54,8.99,3.05,66,CDN,2020-04-27,23:34
Record Life,https://store.steampowered.com/app/1161330/Record_Life/?snr=1_7_7_2300_150_54,3.39,1.35,60,CDN,2020-04-27,23:34
Soviet Bear Uni Adventure,https://store.steampowered.com/app/857540/Soviet_Bear_Uni_Adventure/?snr=1_7_7_2300_150_54,2.29,0.91,60,CDN,2020-04-27,23:34
1001 Jigsaw. World Tour: France,https://store.steampowered.com/app/1095870/1001_Jigsaw_World_Tour_France/?snr=1_7_7_2300_150_54,5.69,2.27,60,CDN,2020-04-27,23:34
Commando Dog,https://store.steampowered.com/app/1103650/Commando_Dog/?snr=1_7_7_2300_150_54,2.29,0.91,60,CDN,2020-04-27,23:34
Cold Winter Morning,https://store.steampowered.com/app/1217440/Cold_Winter_Morning/?snr=1_7_7_2300_150_54,2.29,0.91,60,CDN,2020-04-27,23:34
Time For Quest,https://store.steampowered.com/app/1112050/Time_For_Quest/?snr=1_7_7_2300_150_54,8.99,3.14,65,CDN,2020-04-27,23:34
Minskies,https://store.steampowered.com/app/1028480/Minskies/?snr=1_7_7_2300_150_54,5.69,2.56,55,CDN,2020-04-27,23:34
Insectophobia : Episode 1,https://store.steampowered.com/app/655250/Insectophobia__Episode_1/?snr=1_7_7_2300_150_54,1.09,0.59,46,CDN,2020-04-27,23:34
Gun Brothers,https://store.steampowered.com/app/514410/Gun_Brothers/?snr=1_7_7_2300_150_54,11.49,6.89,40,CDN,2020-04-27,23:34
Xmas Zombie Rampage,https://store.steampowered.com/app/570690/Xmas_Zombie_Rampage/?snr=1_7_7_2300_150_54,4.65,2.32,50,CDN,2020-04-27,23:34
Help Me Doctor,https://store.steampowered.com/app/538560/Help_Me_Doctor/?snr=1_7_7_2300_150_54,11.49,5.74,50,CDN,2020-04-27,23:34
Deathly Storm: The Edge of Life,https://store.steampowered.com/app/795950/Deathly_Storm_The_Edge_of_Life/?snr=1_7_7_2300_150_54,22.79,11.39,50,CDN,2020-04-27,23:34
Global Soccer Manager 2019,https://store.steampowered.com/app/1052550/Global_Soccer_Manager_2019/?snr=1_7_7_2300_150_54,10.29,4.52,56,CDN,2020-04-27,23:34
Go Mission: Space Travel,https://store.steampowered.com/app/487270/Go_Mission_Space_Travel/?snr=1_7_7_2300_150_54,3.39,1.86,45,CDN,2020-04-27,23:34
Stardust VR,https://store.steampowered.com/app/820530/Stardust_VR/?snr=1_7_7_2300_150_54,10.29,5.14,50,CDN,2020-04-27,23:34
Lemons Must Die,https://store.steampowered.com/app/563740/Lemons_Must_Die/?snr=1_7_7_2300_150_54,9.99,4.99,50,CDN,2020-04-27,23:34
Murder On The Island,https://store.steampowered.com/app/1052560/Murder_On_The_Island/?snr=1_7_7_2300_150_54,8.99,3.32,63,CDN,2020-04-27,23:34
Power Punch II,https://store.steampowered.com/app/1137670/Power_Punch_II/?snr=1_7_7_2300_150_54,5.69,2.56,55,CDN,2020-04-27,23:34
Disc Golf Adventure VR,https://store.steampowered.com/app/1164550/Disc_Golf_Adventure_VR/?snr=1_7_7_2300_150_54,11.49,5.74,50,CDN,2020-04-27,23:34
蘭島物語：少女的約定 復刻版,https://store.steampowered.com/app/1268140/_/?snr=1_7_7_2300_150_54,20.49,12.29,40,CDN,2020-04-27,23:34
Nightshade,https://store.steampowered.com/app/1028500/Nightshade/?snr=1_7_7_2300_150_54,5.69,2.56,55,CDN,2020-04-27,23:34
Radical Rex,https://store.steampowered.com/app/1028490/Radical_Rex/?snr=1_7_7_2300_150_54,5.69,2.56,55,CDN,2020-04-27,23:34
Legends,https://store.steampowered.com/app/1134130/Legends/?snr=1_7_7_2300_150_54,8.99,4.04,55,CDN,2020-04-27,23:34
Exhaust,https://store.steampowered.com/app/1235310/Exhaust/?snr=1_7_7_2300_150_55,5.69,2.84,50,CDN,2020-04-27,23:34
Wall Street Tycoon,https://store.steampowered.com/app/985710/Wall_Street_Tycoon/?snr=1_7_7_2300_150_55,5.69,2.84,50,CDN,2020-04-27,23:34
The Tales of Epicton Kingdom,https://store.steampowered.com/app/1109960/The_Tales_of_Epicton_Kingdom/?snr=1_7_7_2300_150_55,4.65,2.09,55,CDN,2020-04-27,23:34
Man of Honor,https://store.steampowered.com/app/756740/Man_of_Honor/?snr=1_7_7_2300_150_55,11.49,5.74,50,CDN,2020-04-27,23:34
Allspace,https://store.steampowered.com/app/1000860/Allspace/?snr=1_7_7_2300_150_55,5.69,2.84,50,CDN,2020-04-27,23:34
Eslander,https://store.steampowered.com/app/1069250/Eslander/?snr=1_7_7_2300_150_55,11.49,5.74,50,CDN,2020-04-27,23:34
Exorcise The Demons,https://store.steampowered.com/app/654450/Exorcise_The_Demons/?snr=1_7_7_2300_150_55,19.99,9.99,50,CDN,2020-04-27,23:34
Bloonz Toonz,https://store.steampowered.com/app/304190/Bloonz_Toonz/?snr=1_7_7_2300_150_55,3.29,1.31,60,CDN,2020-04-27,23:34
Malfunction,https://store.steampowered.com/app/666910/Malfunction/?snr=1_7_7_2300_150_55,5.69,2.27,60,CDN,2020-04-27,23:34
Bullyparade - DER Spiel,https://store.steampowered.com/app/656780/Bullyparade__DER_Spiel/?snr=1_7_7_2300_150_55,10.99,4.39,60,CDN,2020-04-27,23:34
Ragna Maya,https://store.steampowered.com/app/707720/Ragna_Maya/?snr=1_7_7_2300_150_55,5.69,2.27,60,CDN,2020-04-27,23:34
Cooking Trip: Back on the road,https://store.steampowered.com/app/1101660/Cooking_Trip_Back_on_the_road/?snr=1_7_7_2300_150_55,11.49,4.59,60,CDN,2020-04-27,23:34
Ottoman Empire: Spectacular Millennium,https://store.steampowered.com/app/794480/Ottoman_Empire_Spectacular_Millennium/?snr=1_7_7_2300_150_55,28.99,11.59,60,CDN,2020-04-27,23:34
打豹虎 Spider Derby,https://store.steampowered.com/app/1078950/_Spider_Derby/?snr=1_7_7_2300_150_55,6.69,2.67,60,CDN,2020-04-27,23:34
QR Code Killer,https://store.steampowered.com/app/1150290/QR_Code_Killer/?snr=1_7_7_2300_150_55,11.49,5.74,50,CDN,2020-04-27,23:34
Xmas Zombie Rampage 2,https://store.steampowered.com/app/769390/Xmas_Zombie_Rampage_2/?snr=1_7_7_2300_150_55,8.99,4.49,50,CDN,2020-04-27,23:34
Reel Fishing: Road Trip Adventure,https://store.steampowered.com/app/1051190/Reel_Fishing_Road_Trip_Adventure/?snr=1_7_7_2300_150_55,36.99,18.49,50,CDN,2020-04-27,23:34
Rayless,https://store.steampowered.com/app/584760/Rayless/?snr=1_7_7_2300_150_55,2.29,1.05,54,CDN,2020-04-27,23:34
Meganoid,https://store.steampowered.com/app/606030/Meganoid/?snr=1_7_7_2300_150_55,10.29,5.14,50,CDN,2020-04-27,23:34
Bargain Hunter,https://store.steampowered.com/app/943680/Bargain_Hunter/?snr=1_7_7_2300_150_55,14.49,8.69,40,CDN,2020-04-27,23:34
Palace of sky,https://store.steampowered.com/app/1205590/Palace_of_sky/?snr=1_7_7_2300_150_55,3.39,1.69,50,CDN,2020-04-27,23:34
Farm Mania 2,https://store.steampowered.com/app/573710/Farm_Mania_2/?snr=1_7_7_2300_150_55,5.69,2.84,50,CDN,2020-04-27,23:34
Massive,https://store.steampowered.com/app/461400/Massive/?snr=1_7_7_2300_150_55,11.49,6.89,40,CDN,2020-04-27,23:34
Heaven Island Life,https://store.steampowered.com/app/422100/Heaven_Island_Life/?snr=1_7_7_2300_150_55,1.09,0.68,38,CDN,2020-04-27,23:34
The Far Kingdoms: Age of Solitaire,https://store.steampowered.com/app/997480/The_Far_Kingdoms_Age_of_Solitaire/?snr=1_7_7_2300_150_55,5.00,2.50,50,CDN,2020-04-27,23:34
Gizmos: Steampunk Nonograms,https://store.steampowered.com/app/1207310/Gizmos_Steampunk_Nonograms/?snr=1_7_7_2300_150_56,5.69,2.84,50,CDN,2020-04-27,23:34
Champions of Thora,https://store.steampowered.com/app/1031220/Champions_of_Thora/?snr=1_7_7_2300_150_56,6.69,3.34,50,CDN,2020-04-27,23:34
The Dragons' Twilight II,https://store.steampowered.com/app/878090/The_Dragons_Twilight_II/?snr=1_7_7_2300_150_56,11.49,5.74,50,CDN,2020-04-27,23:34
Zombie Town VR,https://store.steampowered.com/app/562740/Zombie_Town_VR/?snr=1_7_7_2300_150_56,2.29,1.14,50,CDN,2020-04-27,23:34
Pirates Deck,https://store.steampowered.com/app/355120/Pirates_Deck/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
OCEAN OF BATTLES,https://store.steampowered.com/app/1172120/OCEAN_OF_BATTLES/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
The Lost Light of Sisu,https://store.steampowered.com/app/876150/The_Lost_Light_of_Sisu/?snr=1_7_7_2300_150_56,11.49,5.74,50,CDN,2020-04-27,23:34
Paws & Effect: My Dogs Are Human!,https://store.steampowered.com/app/1212040/Paws__Effect_My_Dogs_Are_Human/?snr=1_7_7_2300_150_56,5.69,2.84,50,CDN,2020-04-27,23:34
The Pirates of Sector 7,https://store.steampowered.com/app/877270/The_Pirates_of_Sector_7/?snr=1_7_7_2300_150_56,2.29,1.14,50,CDN,2020-04-27,23:34
Man Face Spider I,https://store.steampowered.com/app/1260690/Man_Face_Spider_I/?snr=1_7_7_2300_150_56,7.99,3.99,50,CDN,2020-04-27,23:34
Easy puzzle: Landscape,https://store.steampowered.com/app/1285350/Easy_puzzle_Landscape/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
Repulsanoid,https://store.steampowered.com/app/550890/Repulsanoid/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
Only One Burn,https://store.steampowered.com/app/1140880/Only_One_Burn/?snr=1_7_7_2300_150_56,5.69,2.84,50,CDN,2020-04-27,23:34
WINDSHIFT,https://store.steampowered.com/app/879260/WINDSHIFT/?snr=1_7_7_2300_150_56,12.49,6.24,50,CDN,2020-04-27,23:34
Night of Terror,https://store.steampowered.com/app/604200/Night_of_Terror/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
Agapan,https://store.steampowered.com/app/344260/Agapan/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
PONG Quest™,https://store.steampowered.com/app/1177030/PONG_Quest/?snr=1_7_7_2300_150_56,17.49,13.99,20,CDN,2020-04-27,23:34
The Divine Paradox,https://store.steampowered.com/app/495630/The_Divine_Paradox/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
THE LAST HUNT,https://store.steampowered.com/app/611810/THE_LAST_HUNT/?snr=1_7_7_2300_150_56,6.69,3.34,50,CDN,2020-04-27,23:34
One minute of death,https://store.steampowered.com/app/988330/One_minute_of_death/?snr=1_7_7_2300_150_56,5.69,2.84,50,CDN,2020-04-27,23:34
Torsion,https://store.steampowered.com/app/522050/Torsion/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
Coloring Book,https://store.steampowered.com/app/984590/Coloring_Book/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
DarkLast,https://store.steampowered.com/app/644890/DarkLast/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
HOT GIRLS VR,https://store.steampowered.com/app/953610/HOT_GIRLS_VR/?snr=1_7_7_2300_150_56,13.49,6.74,50,CDN,2020-04-27,23:34
The Bizarre Creations of Keith the Magnificent,https://store.steampowered.com/app/392730/The_Bizarre_Creations_of_Keith_the_Magnificent/?snr=1_7_7_2300_150_56,1.19,0.59,50,CDN,2020-04-27,23:34
4DSnake,https://store.steampowered.com/app/1031580/4DSnake/?snr=1_7_7_2300_150_57,7.99,3.99,50,CDN,2020-04-27,23:34
uznali ? soglasnbI ?,https://store.steampowered.com/app/1145180/uznali__soglasnbI/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
NEO-NOW!,https://store.steampowered.com/app/503420/NEONOW/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Demon Horde Master,https://store.steampowered.com/app/380790/Demon_Horde_Master/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Strangers of the Power 3,https://store.steampowered.com/app/1019270/Strangers_of_the_Power_3/?snr=1_7_7_2300_150_57,7.99,3.99,50,CDN,2020-04-27,23:34
Christmas Race 2,https://store.steampowered.com/app/801890/Christmas_Race_2/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Babylonia,https://store.steampowered.com/app/1119890/Babylonia/?snr=1_7_7_2300_150_57,4.65,2.32,50,CDN,2020-04-27,23:34
JungleShoot,https://store.steampowered.com/app/809760/JungleShoot/?snr=1_7_7_2300_150_57,2.29,1.14,50,CDN,2020-04-27,23:34
Food Bomber,https://store.steampowered.com/app/923120/Food_Bomber/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Bitcoin VS Brain,https://store.steampowered.com/app/817110/Bitcoin_VS_Brain/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Super Chains,https://store.steampowered.com/app/968300/Super_Chains/?snr=1_7_7_2300_150_57,5.69,2.84,50,CDN,2020-04-27,23:34
Protect your planet,https://store.steampowered.com/app/730280/Protect_your_planet/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Smile To Fly,https://store.steampowered.com/app/1164330/Smile_To_Fly/?snr=1_7_7_2300_150_57,3.39,1.69,50,CDN,2020-04-27,23:34
Roko-Loko into Ratozinger's Castle,https://store.steampowered.com/app/1231130/RokoLoko_into_Ratozingers_Castle/?snr=1_7_7_2300_150_57,2.29,1.14,50,CDN,2020-04-27,23:34
OneJump,https://store.steampowered.com/app/1244470/OneJump/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Anonymous Player,https://store.steampowered.com/app/1172080/Anonymous_Player/?snr=1_7_7_2300_150_57,2.29,1.14,50,CDN,2020-04-27,23:34
Yashik,https://store.steampowered.com/app/754800/Yashik/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
FIGHTING BOX,https://store.steampowered.com/app/721420/FIGHTING_BOX/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
ZombieHunterZ,https://store.steampowered.com/app/857700/ZombieHunterZ/?snr=1_7_7_2300_150_57,6.69,3.34,50,CDN,2020-04-27,23:34
Knife Flipping,https://store.steampowered.com/app/857510/Knife_Flipping/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Eraser & Builder,https://store.steampowered.com/app/583030/Eraser__Builder/?snr=1_7_7_2300_150_57,2.19,1.09,50,CDN,2020-04-27,23:34
ARENA 8,https://store.steampowered.com/app/856730/ARENA_8/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Go Kart Survival,https://store.steampowered.com/app/713570/Go_Kart_Survival/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Through Blocks,https://store.steampowered.com/app/698610/Through_Blocks/?snr=1_7_7_2300_150_57,1.19,0.59,50,CDN,2020-04-27,23:34
Soccering,https://store.steampowered.com/app/1012530/Soccering/?snr=1_7_7_2300_150_57,1.16,0.59,49,CDN,2020-04-27,23:34
Pixel Robot Hunter,https://store.steampowered.com/app/935660/Pixel_Robot_Hunter/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
Hero Go,https://store.steampowered.com/app/831680/Hero_Go/?snr=1_7_7_2300_150_58,2.29,1.14,50,CDN,2020-04-27,23:34
Cat Defense,https://store.steampowered.com/app/1036840/Cat_Defense/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
The Warrior Of Treasures 2: Skull Hunter,https://store.steampowered.com/app/923240/The_Warrior_Of_Treasures_2_Skull_Hunter/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
Obscurity,https://store.steampowered.com/app/844350/Obscurity/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
Survival Space: Unlimited Shooting,https://store.steampowered.com/app/781830/Survival_Space_Unlimited_Shooting/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
Prelude for a Dream,https://store.steampowered.com/app/661440/Prelude_for_a_Dream/?snr=1_7_7_2300_150_58,1.19,0.59,50,CDN,2020-04-27,23:34
Tactic Code - 战术代码,https://store.steampowered.com/app/908020/Tactic_Code/?snr=1_7_7_2300_150_58,3.39,1.52,55,CDN,2020-04-27,23:34
Mystical,https://store.steampowered.com/app/781240/Mystical/?snr=1_7_7_2300_150_58,5.69,2.56,55,CDN,2020-04-27,23:34
Heaven & Hell 2,https://store.steampowered.com/app/962060/Heaven__Hell_2/?snr=1_7_7_2300_150_58,5.69,2.56,55,CDN,2020-04-27,23:34
EBONY,https://store.steampowered.com/app/1181280/EBONY/?snr=1_7_7_2300_150_58,10.29,5.65,45,CDN,2020-04-27,23:34
Robot vs Birds Zombies,https://store.steampowered.com/app/389460/Robot_vs_Birds_Zombies/?snr=1_7_7_2300_150_58,1.09,0.70,36,CDN,2020-04-27,23:34
Car Crush Racing Simulator,https://store.steampowered.com/app/1272690/Car_Crush_Racing_Simulator/?snr=1_7_7_2300_150_58,2.29,1.37,40,CDN,2020-04-27,23:34
